Game_ID,Game_Name,Genre,Platform,Release_Year,Global_Sales,User_Rating,Active_Players
G1171,Galaxy Empire,Shooter,Mobile,2002,45.69,9.1,10.7
G1172,Arena Battle,Sports,Xbox,2020,37.33,2.9,55.1
G1173,Rise Arena,RPG,Mobile,2007,49.87,4.3,42.9
G1174,Battle Fury,RPG,Mobile,2019,14.57,5.4,73.6
G1175,Battle Warrior,Action,Xbox,2011,19.74,5.8,18.9
G1176,Arena Rise,Sports,PlayStation,2007,1.32,7.3,4.6
G1177,Rise Galaxy,Shooter,Mobile,2002,20.79,9.7,20.1
G1178,Fury Battle,Sports,Mobile,2011,48.68,4.0,53.5
G1179,Shadow Battle,Racing,Xbox,2022,29.57,7.2,81.8
G1180,Quest Arena,Adventure,PlayStation,2011,48.17,1.3,11.6
G1181,Shadow Rise,Sports,Mobile,2005,38.63,6.6,51.2
G1182,Fury Galaxy,RPG,Mobile,2019,1.47,7.4,83.0
G1183,Rise Fury,Sports,Xbox,2005,2.19,6.4,55.1
G1184,Rise Legend,Adventure,Xbox,2014,7.16,3.2,2.8
G1185,Arena Empire,Racing,PC,2017,37.94,5.0,6.1
G1186,Quest Warrior,Strategy,PC,2011,38.18,7.8,70.8
G1187,Shadow Empire,Adventure,PlayStation,2009,31.48,8.4,60.7
G1188,Shadow Warrior,Strategy,PC,2003,25.8,3.1,90.0
G1189,Fury Shadow,Adventure,PlayStation,2017,0.39,8.5,82.7
G1190,Shadow Rise,Sports,PC,2020,1.32,6.6,78.6
G1191,Battle Rise,Adventure,PlayStation,2001,9.6,8.7,52.7
G1192,Arena Fury,Action,PlayStation,2014,9.37,3.0,91.1
G1193,Quest Galaxy,Action,Switch,2002,42.13,2.9,5.2
G1194,Galaxy Legend,RPG,Switch,2013,2.95,7.9,37.3
G1195,Battle Galaxy,Strategy,PlayStation,2010,6.98,4.3,10.0
G1196,Battle Quest,Shooter,Mobile,2023,19.19,4.9,50.6
G1197,Quest Galaxy,Racing,Switch,2024,16.22,9.3,20.5
G1198,Warrior Empire,Strategy,Switch,2013,25.51,7.0,61.1
G1199,Warrior Arena,Action,PC,2003,43.02,4.1,18.5
G1200,Battle Shadow,Action,Xbox,2007,6.95,2.5,79.3
G1201,Warrior Fury,Action,Switch,2023,34.3,4.0,77.0
G1202,Shadow Rise,Sports,PC,2023,18.32,5.3,4.8
G1203,Empire Empire,Sports,Xbox,2004,31.06,5.0,22.6
G1204,Empire Fury,RPG,PlayStation,2012,16.04,6.2,6.8
G1205,Battle Quest,Sports,PC,2021,48.29,1.8,97.0
G1206,Arena Legend,Racing,Switch,2016,4.99,4.0,13.3
G1207,Rise Empire,Action,Switch,2018,2.83,4.5,59.4
G1208,Quest Battle,Racing,Mobile,2022,30.9,7.0,7.5
G1209,Shadow Arena,Strategy,Switch,2023,35.08,4.2,27.7
G1210,Galaxy Empire,Shooter,Mobile,2016,48.57,5.4,34.2
G1211,Fury Galaxy,Racing,Xbox,2015,46.1,9.9,74.1
G1212,Rise Warrior,Action,Xbox,2008,27.01,4.5,37.3
G1213,Shadow Battle,Racing,Mobile,2004,1.65,2.0,46.0
G1214,Warrior Fury,Action,Switch,2017,11.69,2.3,96.5
G1215,Battle Quest,RPG,Mobile,2022,9.5,2.2,62.4
G1216,Arena Galaxy,Sports,Switch,2018,5.56,8.0,39.3
G1217,Fury Galaxy,Shooter,PC,2020,8.58,5.9,63.7
G1218,Battle Quest,Adventure,Xbox,2002,26.41,1.6,6.9
G1219,Quest Galaxy,Racing,PC,2024,24.86,6.3,2.9
G1220,Quest Shadow,Shooter,Xbox,2017,47.72,2.5,70.7
G1221,Empire Quest,Strategy,PlayStation,2023,11.87,3.5,49.5
G1222,Battle Battle,Racing,PlayStation,2019,4.7,5.1,21.8
G1223,Shadow Rise,RPG,Xbox,2008,16.93,3.3,60.0
G1224,Fury Fury,Shooter,Mobile,2005,32.02,1.5,55.9
G1225,Galaxy Shadow,Shooter,PlayStation,2000,43.33,7.7,53.9
G1226,Arena Rise,Strategy,PlayStation,2007,11.05,3.2,97.6
G1227,Fury Galaxy,Sports,PlayStation,2017,22.85,9.2,29.9
G1228,Warrior Quest,Action,PC,2013,44.52,4.4,14.3
G1229,Warrior Quest,Adventure,Switch,2004,12.78,9.1,8.4
G1230,Rise Galaxy,Racing,Mobile,2020,16.73,9.6,99.7
G1231,Galaxy Warrior,Action,Xbox,2023,0.23,8.6,78.1
G1232,Arena Fury,Action,PC,2021,46.64,2.0,22.6
G1233,Rise Quest,Action,Switch,2002,40.31,7.7,36.5
G1234,Galaxy Arena,RPG,PlayStation,2008,25.79,1.3,63.5
G1235,Fury Legend,Racing,Switch,2009,36.76,6.9,86.9
G1236,Battle Shadow,Sports,PC,2012,9.35,7.9,0.6
G1237,Legend Fury,Action,Xbox,2001,36.57,10.0,68.7
G1238,Rise Fury,Adventure,Switch,2002,10.4,8.9,53.0
G1239,Legend Legend,Action,Switch,2000,3.09,7.6,24.1
G1240,Warrior Rise,RPG,Switch,2011,2.96,6.1,94.0
G1241,Fury Warrior,RPG,Xbox,2024,46.63,6.7,17.2
G1242,Legend Galaxy,Sports,Xbox,2004,30.03,8.6,35.4
G1243,Galaxy Rise,Shooter,PC,2008,26.75,3.5,33.4
G1244,Galaxy Empire,Action,Xbox,2017,27.71,3.6,53.5
G1245,Rise Shadow,Adventure,PlayStation,2003,45.18,8.7,14.3
G1246,Warrior Quest,Shooter,PC,2017,3.56,1.9,17.2
G1247,Arena Empire,Racing,Xbox,2007,14.99,4.1,39.3
G1248,Legend Arena,Racing,Switch,2002,15.62,7.0,18.9
G1249,Battle Arena,Racing,PC,2024,16.59,8.6,31.1
G1250,Legend Battle,RPG,PC,2014,14.4,2.6,84.4
G1251,Empire Battle,Strategy,Mobile,2013,24.89,10.0,69.3
G1252,Rise Rise,Racing,Xbox,2007,7.9,5.6,12.2
G1253,Warrior Warrior,RPG,Xbox,2006,32.08,5.9,28.8
G1254,Shadow Shadow,RPG,Switch,2006,1.87,8.5,30.4
G1255,Shadow Battle,Shooter,PC,2006,36.1,5.5,41.8
G1256,Shadow Warrior,Strategy,Switch,2011,34.07,4.7,29.4
G1257,Empire Quest,Strategy,PlayStation,2002,49.68,5.8,44.0
G1258,Arena Legend,Strategy,PlayStation,2009,38.2,8.0,14.3
G1259,Empire Empire,RPG,Xbox,2015,46.09,9.0,71.7
G1260,Quest Rise,Strategy,PC,2014,5.55,9.2,74.0
G1261,Galaxy Warrior,RPG,PC,2005,46.3,3.9,43.5
G1262,Empire Legend,Racing,Switch,2003,26.17,7.5,40.9
G1263,Empire Warrior,RPG,PC,2000,26.4,2.8,2.3
G1264,Legend Galaxy,Racing,PlayStation,2010,27.97,8.4,17.8
G1265,Battle Shadow,RPG,PlayStation,2004,23.51,2.3,76.9
G1266,Shadow Galaxy,Racing,PC,2003,11.4,1.3,85.5
G1267,Empire Battle,Adventure,PlayStation,2020,15.23,6.4,91.8
G1268,Fury Galaxy,Strategy,Xbox,2000,21.19,8.4,63.4
G1269,Warrior Warrior,Strategy,Xbox,2000,8.46,1.3,89.8
G1270,Shadow Warrior,Racing,PlayStation,2014,9.38,4.8,86.5
G1271,Rise Shadow,Shooter,Xbox,2013,39.58,8.1,23.1
G1272,Fury Battle,Action,Mobile,2015,27.24,8.2,18.9
G1273,Empire Shadow,Sports,PlayStation,2007,14.65,9.3,62.8
G1274,Battle Quest,RPG,PC,2023,18.74,1.9,39.0
G1275,Galaxy Arena,Action,Mobile,2024,1.84,1.1,87.3
G1276,Rise Rise,Adventure,PlayStation,2014,37.75,5.8,60.6
G1277,Shadow Arena,Adventure,Mobile,2008,11.42,4.7,80.0
G1278,Galaxy Battle,Racing,PlayStation,2017,45.67,6.1,3.7
G1279,Fury Legend,Sports,PC,2019,6.93,2.9,77.1
G1280,Warrior Empire,Adventure,PlayStation,2009,4.74,6.0,7.5
G1281,Rise Battle,Racing,Xbox,2020,29.32,7.0,4.9
G1282,Shadow Galaxy,Strategy,Switch,2001,30.23,2.0,88.4
G1283,Arena Arena,RPG,Mobile,2001,9.97,6.4,6.8
G1284,Quest Warrior,Adventure,PC,2023,43.5,5.1,71.4
G1285,Empire Galaxy,Strategy,Mobile,2013,12.13,6.4,43.7
G1286,Legend Shadow,Adventure,Switch,2024,46.6,2.1,97.6
G1287,Battle Quest,Shooter,Mobile,2017,43.37,7.1,45.3
G1288,Empire Fury,Racing,Xbox,2014,34.62,4.9,65.5
G1289,Quest Rise,Adventure,Xbox,2022,14.75,8.1,56.6
G1290,Warrior Warrior,RPG,Xbox,2005,38.13,6.6,35.8
G1291,Quest Battle,Sports,Xbox,2016,37.94,4.6,50.1
G1292,Fury Battle,Adventure,Mobile,2015,17.35,3.4,38.8
G1293,Legend Quest,RPG,PC,2016,48.82,7.6,5.5
G1294,Arena Galaxy,Strategy,Switch,2012,29.0,10.0,57.1
G1295,Battle Rise,Action,PC,2006,5.35,9.8,98.2
G1296,Legend Empire,RPG,Xbox,2017,0.32,6.3,12.5
G1297,Warrior Shadow,Action,PlayStation,2000,8.54,1.1,64.9
G1298,Galaxy Battle,Sports,Mobile,2017,0.74,1.2,24.2
G1299,Fury Quest,Shooter,Mobile,2023,43.85,6.0,29.7
G1300,Warrior Arena,Sports,PlayStation,2010,16.14,5.0,95.8
G1301,Fury Empire,Adventure,Mobile,2003,16.05,2.4,6.4
G1302,Empire Quest,Adventure,Switch,2007,43.91,7.4,77.5
G1303,Legend Legend,Strategy,Xbox,2023,36.83,6.1,73.1
G1304,Legend Galaxy,Sports,Switch,2007,48.1,3.6,89.8
G1305,Battle Arena,Action,Switch,2009,24.94,2.8,55.3
G1306,Quest Rise,Strategy,Mobile,2017,15.73,1.3,22.0
G1307,Quest Arena,Adventure,PC,2007,25.82,2.8,19.9
G1308,Battle Quest,Shooter,Xbox,2015,41.41,8.1,10.3
G1309,Shadow Legend,RPG,PC,2001,21.7,7.0,2.3
G1310,Galaxy Battle,Shooter,Xbox,2011,39.83,5.5,68.7
G1311,Arena Battle,Strategy,PlayStation,2011,28.32,4.2,33.0
G1312,Quest Galaxy,Action,Xbox,2017,26.56,4.1,97.3
G1313,Empire Legend,Action,Mobile,2004,39.69,5.6,92.8
G1314,Galaxy Rise,Strategy,Xbox,2017,33.91,9.8,88.8
G1315,Rise Battle,Racing,PC,2024,15.04,8.2,18.1
G1316,Arena Arena,Racing,Switch,2024,18.5,8.2,68.7
G1317,Warrior Arena,Action,Mobile,2023,9.04,7.5,72.5
G1318,Empire Quest,Action,Xbox,2024,9.2,7.8,51.7
G1319,Arena Empire,Action,Switch,2019,12.38,1.3,0.9
G1320,Battle Shadow,Adventure,Switch,2013,24.7,6.9,49.2
G1321,Shadow Shadow,Action,Switch,2005,30.95,5.7,80.0
G1322,Warrior Empire,Shooter,PlayStation,2011,34.48,4.6,39.9
G1323,Shadow Shadow,Sports,Mobile,2010,2.19,5.1,36.2
G1324,Galaxy Fury,Action,Switch,2017,25.32,6.5,59.9
G1325,Quest Warrior,Sports,PC,2013,16.29,1.7,64.8
G1326,Fury Legend,Shooter,Switch,2001,25.38,5.3,16.3
G1327,Galaxy Fury,Strategy,Mobile,2014,1.6,8.8,14.1
G1328,Arena Legend,RPG,Switch,2009,25.65,2.8,96.7
G1329,Battle Quest,RPG,Xbox,2018,49.13,9.9,40.4
G1330,Rise Warrior,Racing,PlayStation,2012,25.08,6.1,45.5
G1331,Battle Shadow,RPG,Mobile,2011,40.53,9.4,81.5
G1332,Quest Legend,Shooter,Mobile,2015,44.1,7.3,44.8
G1333,Empire Empire,Racing,Xbox,2024,42.23,6.2,53.8
G1334,Arena Quest,Racing,PC,2008,0.43,6.5,3.1
G1335,Fury Galaxy,RPG,Mobile,2001,5.88,2.0,77.9
G1336,Quest Warrior,RPG,PC,2021,38.29,4.9,18.1
G1337,Empire Galaxy,Sports,Switch,2020,12.68,2.5,10.6
G1338,Arena Shadow,Racing,PlayStation,2015,1.51,1.8,57.1
G1339,Galaxy Shadow,Action,Mobile,2000,40.39,4.0,48.7
G1340,Arena Quest,RPG,Xbox,2001,35.71,4.3,92.6
G1341,Empire Legend,Racing,Xbox,2020,17.47,6.7,8.9
G1342,Legend Shadow,RPG,PC,2007,3.62,8.2,32.2
G1343,Shadow Rise,Racing,Xbox,2022,33.08,6.6,61.4
G1344,Legend Shadow,Racing,Xbox,2012,37.52,4.5,34.1
G1345,Battle Fury,Action,Switch,2024,44.49,9.8,1.1
G1346,Battle Warrior,RPG,PC,2008,41.75,7.8,42.8
G1347,Warrior Galaxy,Racing,PlayStation,2006,39.95,3.5,53.6
G1348,Shadow Rise,Racing,PlayStation,2013,12.99,3.9,67.6
G1349,Galaxy Fury,Action,PlayStation,2023,17.97,6.7,79.0
G1350,Empire Shadow,Sports,Xbox,2022,10.88,3.1,48.5
G1351,Warrior Galaxy,Action,PlayStation,2006,19.3,7.4,69.1
G1352,Shadow Battle,Racing,Mobile,2020,24.57,1.9,67.4
G1353,Shadow Battle,Action,Switch,2000,11.19,3.9,9.1
G1354,Empire Rise,Racing,Xbox,2020,43.28,9.5,56.4
G1355,Empire Fury,RPG,Mobile,2020,14.54,2.3,97.8
G1356,Arena Shadow,Adventure,PC,2022,25.66,2.3,19.6
G1357,Galaxy Shadow,Adventure,Switch,2000,20.67,4.9,0.7
G1358,Arena Arena,RPG,PC,2021,41.17,7.2,77.6
G1359,Rise Battle,Adventure,Mobile,2018,4.3,3.4,13.0
G1360,Shadow Galaxy,Action,Mobile,2011,35.11,9.0,65.8
G1361,Legend Fury,Shooter,PC,2007,44.45,9.5,86.6
G1362,Legend Rise,Adventure,Xbox,2003,28.71,9.4,7.5
G1363,Empire Shadow,Adventure,PlayStation,2007,19.39,6.4,15.2
G1364,Galaxy Arena,Racing,Switch,2011,24.37,1.5,60.1
G1365,Empire Empire,RPG,Switch,2010,6.72,5.7,7.9
G1366,Arena Battle,Action,Mobile,2009,37.24,3.9,46.7
G1367,Galaxy Empire,RPG,Switch,2020,3.02,8.2,11.8
G1368,Shadow Battle,Strategy,PlayStation,2011,15.06,8.1,66.4
G1369,Legend Rise,Sports,PC,2024,13.15,1.6,94.5
G1370,Fury Fury,RPG,Mobile,2004,4.83,4.9,42.1
G1371,Battle Quest,Shooter,Switch,2015,1.77,5.6,35.8
G1372,Empire Rise,Shooter,Switch,2001,1.86,1.1,53.3
G1373,Quest Quest,RPG,Switch,2007,5.17,8.8,45.0
G1374,Quest Fury,Adventure,PC,2020,6.76,8.2,11.9
G1375,Rise Shadow,Strategy,Xbox,2013,8.21,2.9,30.5
G1376,Galaxy Empire,Action,PC,2013,46.47,2.7,7.7
G1377,Shadow Legend,Racing,PC,2004,3.94,8.0,79.9
G1378,Warrior Fury,Shooter,Switch,2011,21.88,10.0,38.1
G1379,Rise Galaxy,Racing,Xbox,2021,41.98,9.7,99.9
G1380,Fury Rise,Strategy,Switch,2011,35.0,1.9,90.5
G1381,Warrior Empire,RPG,Xbox,2023,37.35,8.4,38.2
G1382,Battle Fury,Adventure,PC,2023,28.2,5.3,7.3
G1383,Empire Legend,Shooter,Mobile,2013,49.83,8.6,73.0
G1384,Shadow Battle,RPG,Xbox,2002,22.44,2.2,89.1
G1385,Legend Battle,Strategy,Xbox,2023,43.04,9.3,86.8
G1386,Fury Legend,Strategy,Xbox,2001,16.19,7.5,3.8
G1387,Empire Galaxy,Racing,Switch,2011,35.19,1.3,83.5
G1388,Rise Legend,Strategy,Switch,2022,19.4,6.1,46.2
G1389,Arena Rise,Adventure,Switch,2018,14.54,4.5,79.0
G1390,Fury Galaxy,Shooter,PlayStation,2014,49.62,4.2,5.7
G1391,Legend Shadow,Sports,Xbox,2003,21.31,4.9,78.9
G1392,Arena Arena,RPG,Switch,2021,8.85,3.3,36.5
G1393,Rise Legend,Adventure,Mobile,2007,34.9,7.4,53.8
G1394,Battle Warrior,Strategy,Switch,2022,3.73,6.5,55.8
G1395,Quest Rise,Shooter,Xbox,2015,45.38,7.6,2.6
G1396,Battle Galaxy,RPG,Switch,2020,13.77,8.6,61.3
G1397,Battle Legend,RPG,Xbox,2013,19.36,3.6,48.8
G1398,Fury Shadow,Action,Mobile,2004,46.38,6.5,16.2
G1399,Shadow Legend,RPG,PC,2000,41.21,2.5,34.2
G1400,Battle Battle,Strategy,PlayStation,2023,24.46,1.3,75.6
G1401,Quest Fury,Shooter,PC,2013,32.59,6.5,37.6
G1402,Arena Battle,Adventure,Switch,2005,42.43,8.6,58.8
G1403,Fury Warrior,Action,Mobile,2022,40.63,4.0,16.9
G1404,Rise Shadow,Action,Switch,2024,24.31,4.1,62.3
G1405,Shadow Quest,Adventure,Switch,2003,13.21,1.5,18.6
G1406,Arena Battle,Action,PlayStation,2011,6.18,6.3,97.1
G1407,Legend Quest,Action,Xbox,2005,30.8,7.0,26.9
G1408,Galaxy Quest,Racing,PC,2019,10.73,5.0,14.7
G1409,Quest Battle,Strategy,Switch,2012,11.02,4.0,2.6
G1410,Battle Quest,RPG,PC,2001,10.07,3.5,38.6
G1411,Rise Arena,Sports,Switch,2020,19.95,5.5,2.3
G1412,Shadow Rise,Adventure,Xbox,2018,37.46,4.3,10.6
G1413,Battle Rise,Action,Mobile,2003,10.15,3.2,15.0
G1414,Quest Battle,Sports,Mobile,2012,11.07,4.9,45.3
G1415,Warrior Rise,Sports,Switch,2015,18.91,6.2,79.2
G1416,Battle Galaxy,Racing,PlayStation,2021,48.28,6.1,76.6
G1417,Legend Warrior,Strategy,Mobile,2018,26.25,1.3,84.0
G1418,Battle Warrior,Sports,Xbox,2018,20.51,1.4,79.6
G1419,Shadow Quest,Racing,PlayStation,2013,28.12,8.5,9.7
G1420,Legend Empire,Sports,Mobile,2015,13.66,9.7,26.2
G1421,Legend Battle,Adventure,Switch,2009,23.24,2.5,9.9
G1422,Empire Battle,Strategy,Switch,2001,1.77,9.2,61.9
G1423,Rise Shadow,Shooter,Mobile,2002,1.62,9.6,6.5
G1424,Fury Legend,Shooter,Switch,2007,33.48,1.5,54.4
G1425,Warrior Fury,Shooter,PlayStation,2003,27.02,1.9,61.9
G1426,Warrior Fury,Strategy,Mobile,2005,0.68,5.0,83.6
G1427,Quest Warrior,Adventure,Switch,2013,15.81,1.1,78.6
G1428,Warrior Empire,Shooter,PlayStation,2010,43.42,9.0,77.9
G1429,Rise Empire,Adventure,PC,2012,17.0,2.3,86.7
G1430,Empire Warrior,Action,Xbox,2023,1.16,7.9,20.8
G1431,Fury Legend,Strategy,Xbox,2004,31.77,1.5,2.2
G1432,Fury Rise,Action,Switch,2016,15.56,5.6,80.7
G1433,Galaxy Arena,Sports,Xbox,2022,42.89,2.2,5.6
G1434,Rise Shadow,Adventure,Mobile,2009,9.07,5.7,83.0
G1435,Battle Shadow,Sports,PlayStation,2012,25.01,6.3,9.8
G1436,Shadow Legend,Action,PlayStation,2002,3.78,1.5,37.9
G1437,Battle Shadow,Action,Switch,2012,21.97,2.3,75.7
G1438,Empire Arena,Shooter,PlayStation,2002,42.2,7.0,45.4
G1439,Rise Arena,Sports,Switch,2006,25.63,9.7,84.0
G1440,Shadow Battle,Strategy,PC,2002,49.47,9.3,13.2
G1441,Battle Rise,Adventure,Xbox,2002,39.45,5.2,39.2
G1442,Galaxy Shadow,Shooter,Mobile,2012,2.26,8.5,49.1
G1443,Empire Arena,Shooter,PC,2020,8.64,1.6,6.4
G1444,Quest Battle,Sports,Switch,2008,36.93,4.3,70.6
G1445,Empire Shadow,RPG,PC,2023,18.97,7.3,70.8
G1446,Battle Shadow,Shooter,PlayStation,2018,6.09,1.4,10.1
G1447,Arena Arena,Action,PC,2004,10.95,2.6,58.4
G1448,Warrior Rise,RPG,PlayStation,2000,13.78,3.0,83.5
G1449,Rise Arena,Adventure,Mobile,2005,18.08,1.3,97.8
G1450,Rise Quest,Adventure,Mobile,2016,11.89,2.7,63.9
G1451,Shadow Shadow,Racing,Xbox,2020,8.95,8.0,75.8
G1452,Arena Rise,Sports,PlayStation,2021,35.88,8.6,21.6
G1453,Galaxy Rise,Adventure,Switch,2002,49.35,4.6,82.3
G1454,Arena Arena,RPG,PC,2000,32.02,9.3,68.3
G1455,Empire Warrior,Sports,Switch,2007,49.86,6.1,77.0
G1456,Warrior Galaxy,Racing,PlayStation,2022,47.42,4.2,95.5
G1457,Shadow Empire,RPG,PlayStation,2001,10.35,7.9,8.1
G1458,Arena Battle,Action,Mobile,2004,21.93,6.1,4.3
G1459,Empire Legend,Action,PlayStation,2017,32.81,8.7,55.0
G1460,Arena Rise,Adventure,Mobile,2010,36.5,5.8,38.5
G1461,Rise Empire,Adventure,Mobile,2022,41.85,2.1,22.2
G1462,Legend Shadow,Shooter,PC,2017,49.4,3.3,19.6
G1463,Legend Rise,Action,Mobile,2000,24.12,5.4,93.0
G1464,Quest Battle,Action,Switch,2003,40.62,3.2,15.0
G1465,Shadow Galaxy,Sports,Switch,2009,30.53,3.8,79.1
G1466,Shadow Battle,Shooter,PC,2012,39.07,5.2,32.4
G1467,Rise Rise,Racing,Mobile,2018,12.89,9.3,26.3
G1468,Legend Warrior,Racing,PC,2007,19.78,8.7,13.6
G1469,Legend Rise,Sports,Switch,2010,49.67,8.2,75.6
G1470,Shadow Rise,Action,Switch,2004,0.28,2.6,88.2
G1471,Rise Rise,RPG,Switch,2001,28.61,1.9,66.9
G1472,Rise Warrior,Shooter,PlayStation,2024,32.84,7.2,33.9
G1473,Rise Shadow,Shooter,Mobile,2006,4.37,6.2,55.6
G1474,Quest Battle,Strategy,Xbox,2011,10.64,2.9,57.6
G1475,Arena Galaxy,Racing,PC,2002,2.55,6.6,8.6
G1476,Warrior Galaxy,Racing,PlayStation,2019,27.95,3.8,28.9
G1477,Warrior Quest,Sports,Xbox,2003,7.5,4.4,0.7
G1478,Rise Battle,Strategy,Switch,2000,18.68,3.4,9.1
G1479,Shadow Galaxy,Racing,Switch,2022,10.27,4.9,10.6
G1480,Rise Warrior,Strategy,PC,2020,17.8,2.4,67.3
G1481,Fury Fury,Racing,Switch,2005,22.26,1.7,39.3
G1482,Quest Arena,Strategy,Xbox,2007,32.76,9.8,16.6
G1483,Legend Warrior,RPG,PC,2014,13.93,9.0,92.2
G1484,Fury Battle,Action,Mobile,2014,48.38,8.8,33.7
G1485,Galaxy Legend,Shooter,PlayStation,2011,19.25,4.2,88.2
G1486,Shadow Fury,Adventure,Mobile,2008,1.07,2.9,31.0
G1487,Fury Fury,RPG,Mobile,2008,29.49,6.5,39.5
G1488,Legend Galaxy,Shooter,PlayStation,2021,46.51,6.0,76.8
G1489,Legend Empire,Adventure,Mobile,2018,7.39,3.1,15.8
G1490,Legend Galaxy,Racing,Switch,2004,7.42,1.2,72.5
G1491,Quest Fury,Sports,Switch,2012,43.44,7.5,73.3
G1492,Galaxy Galaxy,Racing,PC,2004,44.07,1.7,46.8
G1493,Fury Rise,RPG,PC,2006,16.24,1.3,59.3
G1494,Quest Galaxy,Sports,Mobile,2024,12.77,8.8,62.2
G1495,Arena Rise,Adventure,PC,2023,17.75,6.3,56.2
G1496,Fury Quest,Strategy,Mobile,2020,9.92,7.0,21.5
G1497,Warrior Arena,Sports,PlayStation,2011,20.19,2.3,94.6
G1498,Quest Rise,Sports,PlayStation,2024,30.12,1.1,82.2
G1499,Empire Fury,Adventure,PlayStation,2019,36.16,7.8,41.4
G1500,Rise Fury,RPG,Xbox,2019,11.5,3.9,76.9
G1501,Battle Legend,Action,PlayStation,2016,8.61,5.5,89.5
G1502,Galaxy Shadow,Sports,PC,2018,26.76,9.5,8.8
G1503,Empire Fury,RPG,Mobile,2002,11.56,5.4,80.5
G1504,Legend Quest,Shooter,PC,2024,46.76,3.2,28.4
G1505,Shadow Warrior,Strategy,Xbox,2018,25.37,4.7,33.2
G1506,Warrior Quest,Action,Switch,2003,37.2,1.9,9.6
G1507,Legend Legend,RPG,Xbox,2005,17.92,6.5,67.1
G1508,Battle Quest,Sports,PlayStation,2000,21.52,8.0,92.2
G1509,Legend Galaxy,Shooter,Mobile,2019,19.71,6.2,87.3
G1510,Rise Arena,Strategy,PC,2000,49.01,4.6,23.2
G1511,Warrior Arena,Sports,Switch,2022,24.12,7.9,10.6
G1512,Arena Warrior,Action,Mobile,2010,22.46,1.3,8.1
G1513,Warrior Shadow,Sports,Switch,2012,38.19,1.9,83.6
G1514,Quest Rise,Racing,Switch,2007,48.64,9.4,61.7
G1515,Legend Quest,RPG,Xbox,2022,29.24,6.4,94.9
G1516,Galaxy Legend,Strategy,PlayStation,2020,41.55,5.3,98.4
G1517,Fury Fury,Strategy,PlayStation,2012,38.43,6.0,55.7
G1518,Battle Arena,Adventure,PC,2015,36.95,7.2,35.8
G1519,Legend Rise,Action,Mobile,2005,10.35,6.9,89.8
G1520,Quest Warrior,Shooter,Xbox,2019,0.98,4.1,80.3
G1521,Arena Galaxy,Strategy,PC,2020,16.73,4.7,86.1
G1522,Rise Warrior,Action,Switch,2012,42.76,5.8,11.3
G1523,Quest Warrior,Strategy,Switch,2010,24.65,3.9,46.0
G1524,Battle Galaxy,Sports,Xbox,2009,28.19,9.3,4.4
G1525,Empire Battle,Racing,Switch,2018,24.84,4.9,26.7
G1526,Shadow Quest,Adventure,PlayStation,2000,2.53,6.4,70.9
G1527,Rise Rise,Sports,Xbox,2014,31.86,3.6,46.5
G1528,Rise Quest,Action,PC,2015,28.27,7.2,71.1
G1529,Quest Legend,Strategy,Xbox,2021,39.06,7.3,27.7
G1530,Arena Battle,Shooter,Mobile,2022,31.13,8.0,0.8
G1531,Fury Rise,Action,PC,2012,12.42,3.2,63.0
G1532,Quest Quest,Action,Mobile,2008,26.57,4.1,67.3
G1533,Empire Shadow,Action,Switch,2005,22.44,7.1,45.7
G1534,Arena Shadow,Shooter,Switch,2004,30.2,2.0,31.2
G1535,Battle Warrior,Adventure,PC,2017,40.6,2.6,25.3
G1536,Quest Battle,Shooter,PlayStation,2021,16.08,8.9,29.2
G1537,Galaxy Legend,Shooter,Mobile,2015,43.96,6.7,95.1
G1538,Galaxy Legend,RPG,Mobile,2002,37.79,9.4,65.6
G1539,Galaxy Empire,Sports,Xbox,2006,31.06,9.5,88.3
G1540,Battle Warrior,Adventure,Switch,2021,12.32,2.3,74.5
G1541,Galaxy Galaxy,Strategy,Switch,2013,28.39,2.0,74.7
G1542,Empire Legend,Strategy,Switch,2020,9.6,1.8,27.0
G1543,Warrior Arena,Shooter,Switch,2006,40.52,7.0,36.5
G1544,Warrior Arena,Action,Switch,2014,19.48,1.3,2.1
G1545,Battle Rise,Strategy,Switch,2009,27.85,9.5,45.4
G1546,Fury Galaxy,Racing,Xbox,2012,2.14,6.9,47.5
G1547,Legend Arena,Adventure,Mobile,2010,15.35,7.1,36.9
G1548,Shadow Arena,Racing,Xbox,2017,24.0,2.5,9.7
G1549,Arena Empire,Racing,Switch,2001,13.79,1.6,29.4
G1550,Galaxy Shadow,Sports,PC,2018,23.39,6.8,78.6
G1551,Galaxy Arena,Shooter,PlayStation,2017,45.68,4.9,94.0
G1552,Legend Galaxy,Racing,Xbox,2006,25.14,2.4,90.7
G1553,Empire Quest,Shooter,Switch,2001,31.48,1.2,26.5
G1554,Galaxy Legend,Sports,Switch,2016,5.5,3.1,29.4
G1555,Galaxy Legend,Racing,Xbox,2014,25.05,3.9,67.5
G1556,Legend Battle,Adventure,PC,2018,4.51,9.1,44.0
G1557,Arena Fury,Sports,Xbox,2013,41.61,5.5,52.4
G1558,Battle Shadow,Sports,Xbox,2007,23.39,1.9,81.7
G1559,Quest Empire,Shooter,PC,2002,21.31,2.4,72.2
G1560,Legend Arena,Strategy,PC,2002,4.68,6.8,97.6
G1561,Rise Galaxy,Sports,Xbox,2008,6.23,6.0,4.5
